"","symbol","EntrezGene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000024851","Pitpnm1","18739",23026.33564391,-0.115480233882994,0.034954692254456,-3.30371193207322,0.000954138200483246,0.0185771325199266
"ENSMUSG00000017740","Slc12a5","57138",74499.9493792605,-0.12436718601783,0.0376817054029667,-3.30046596054642,0.00096524422007443,0.0187781747421917
"ENSMUSG00000042631","Xkr7","228787",676.08262467185,-0.318714162972336,0.0966227996478535,-3.29853993191985,0.000971890556469869,0.0188922021336409
"ENSMUSG00000070532","Ccdc190","78465",672.20773263175,0.261251223194104,0.0792274414648327,3.29748403285328,0.000975552212334014,0.0189480742452123
"ENSMUSG00000020460","Rps27a","78294",12336.68087735,0.122005016895725,0.0370344981770131,3.294361282083,0.000986456206096898,0.0191292249805319
"ENSMUSG00000023186","Vwa5a","67776",2157.54541505642,0.223142730047778,0.0677348205626137,3.29435773497778,0.000986468655758989,0.0191292249805319
"ENSMUSG00000032388","Spg21","27965",2147.87037930744,0.136585122485849,0.0414656772567989,3.29393203057967,0.000987963853806961,0.01914279399506
"ENSMUSG00000026698","Pigc","67292",1100.36093647951,0.185698655526385,0.0564288076827742,3.29084847176512,0.000998857017745673,0.0193382897281172
"ENSMUSG00000040111","Gramd1b","235283",30293.1247359338,-0.11032035346861,0.0335293638345827,-3.29026085949248,0.00100094542378655,0.0193631443918193
"ENSMUSG00000097736","9530059O14Rik","319626",300.650787248448,-0.386533087554656,0.11754974278531,-3.28825124067359,0.00100811830888851,0.0194862386372707
"ENSMUSG00000022803","Popdc2","64082",36.2679484016618,-0.860921057006829,0.26183781658183,-3.28799356886546,0.00100904144454097,0.0194884288626632
"ENSMUSG00000040537","Adam22","11496",31425.9000217652,-0.086878096059882,0.0264327395547972,-3.28676094582541,0.0010134682773318,0.0195582310296631
"ENSMUSG00000031844","Hsd17b2","15486",31.9750008631523,-1.01515517311091,0.308970330533728,-3.28560729878914,0.00101762775575371,0.0196227659793373
"ENSMUSG00000028223","Decr1","67460",1658.86064232919,0.162521013796059,0.0494681105355682,3.28536934272443,0.00101848767049912,0.0196236235312741
"ENSMUSG00000085887","Arhgap27os3","653030",26.2798476611134,1.14145087568246,0.347584553766155,3.28395166964292,0.00102362474769176,0.0197068236425618
"ENSMUSG00000024798","Htr7","15566",1153.38666969021,-0.260132827578794,0.0792349604744871,-3.28305619162332,0.00102688194667592,0.0197537282548011
"ENSMUSG00000060152","Pop5","117109",2213.2360182119,-0.146426556539202,0.0446178640179841,-3.28179216468502,0.00103149602872312,0.0198266389227011
"ENSMUSG00000033774","Npbwr1","226304",114.896436360295,-0.451424145686653,0.13757283752683,-3.28134647654277,0.00103312749570676,0.0198421493888134
"ENSMUSG00000038776","Ephx1","13849",2364.35310578978,0.181633295136258,0.0554337690629884,3.27658209438855,0.00105071761995192,0.0201638911675782
"ENSMUSG00000021244","Ylpm1","56531",17820.0535399784,-0.103551437379899,0.0316555667131866,-3.2711920250274,0.00107095164719423,0.0205358178404216
"ENSMUSG00000039616","Mocos","68591",246.076711899337,0.328109084969579,0.100314423347858,3.27080666986245,0.00107241196743881,0.0205474474493749
"ENSMUSG00000048385","Scrt1","170729",20006.0258240151,-0.132388695141229,0.0404809346617333,-3.27039620620164,0.00107396946317326,0.020560918958842
"ENSMUSG00000023236","Scg5","20394",11476.9522431325,-0.111543724995657,0.0341227917380427,-3.26889211914332,0.00107969458868652,0.020654094019667
"ENSMUSG00000037062","Sh3glb1","54673",9116.34882493509,0.102423458467306,0.0313508645881955,3.26700586451677,0.00108691428751535,0.0207756889031428
"ENSMUSG00000097929","Tunar","69952",2451.89895086476,-0.13456379197824,0.0412085577610646,-3.26543318401162,0.00109296787714921,0.0208748190187268
"ENSMUSG00000030824","Nucb1","18220",6903.41252586472,0.110021583399831,0.0337056930368039,3.2641839845778,0.00109779852167775,0.0209504531516058
"ENSMUSG00000000346","Dazap2","23994",10707.7456223843,0.105700396688029,0.0323885596864171,3.2635102552077,0.00110041201645587,0.0209721549574105
"ENSMUSG00000108500",NA,NA,9.94581284103493,1.68072732790045,0.515016823402985,3.26344160331502,0.00110067864995676,0.0209721549574105
"ENSMUSG00000045348","Nyap1","243300",7806.14600453948,-0.110093150648077,0.0337464111356347,-3.2623661877877,0.0011048632059325,0.0210352318439601
"ENSMUSG00000037815","Ctnna1","12385",7555.85983333012,0.0998007387601154,0.0306237991932836,3.25892741557696,0.00111834276482177,0.0212750344944158
"ENSMUSG00000046731","Kctd11","216858",250.110029280845,0.296141339273853,0.0909177141076374,3.25724576536594,0.00112498983726453,0.0213845817012409
"ENSMUSG00000072825","Cep170b","217882",32500.361715918,-0.124334987158406,0.0382301949582278,-3.2522718572129,0.00114486463006652,0.021745199149606
"ENSMUSG00000028651","Ppie","56031",692.946346114508,0.220252682534011,0.0677911656815615,3.24898798124543,0.00115816371473718,0.0219804493652604
"ENSMUSG00000042182","Bend6","320705",13941.5859336679,-0.105751171665178,0.0325551624457409,-3.24836872927395,0.00116068751428748,0.0220109889923784
"ENSMUSG00000038172","Ttc39b","69863",11127.7155812737,-0.129755979279251,0.0400011943554791,-3.2438026256453,0.00117945444548635,0.0223492686855347
"ENSMUSG00000074281","Gm12522","100038453",125.427118389469,0.485267137382758,0.149704905997089,3.24149121333535,0.00118906099637003,0.0225135742546378
"ENSMUSG00000031837","Necab2","117148",4503.7514509414,-0.151694181555645,0.046820586798735,-3.23990346826971,0.00119570171449517,0.0226215108170804
"ENSMUSG00000006494","Pdk1","228026",5605.97832452751,0.116609735656916,0.0359983872108602,3.23930444366508,0.0011982160148276,0.0226512713250795
"ENSMUSG00000030087","Klf15","66277",1928.64557491402,-0.259884841676236,0.0802419374618747,-3.23876578627871,0.00120048110426775,0.0226584923719242
"ENSMUSG00000097365","C030034L19Rik","320088",20.9493232699277,1.6458875902999,0.508152567315919,3.23896344555246,0.00119964947508273,0.0226584923719242
"ENSMUSG00000038437","Mllt6","246198",23455.7192808085,-0.0960651750345024,0.0296661725242068,-3.23820590459102,0.00120283963528557,0.022685216162341
"ENSMUSG00000018750","Zbtb4","75580",21664.306351301,-0.0845073510451653,0.0261045909870867,-3.23726010826866,0.00120683357736167,0.02274271733689
"ENSMUSG00000039835","Nhsl1","215819",4376.55086489215,-0.11722864752088,0.0362177968300809,-3.2367691516651,0.00120891163291285,0.0227640519922126
"ENSMUSG00000032518","Rpsa","16785",25456.6666578168,0.11225839726989,0.0346886454614202,3.23617125363805,0.00121144679942015,0.0227935982383895
"ENSMUSG00000034135","Sik3","70661",20999.6317244304,-0.09897570231152,0.0305862643583191,-3.23595262082406,0.00121237505693491,0.0227935982383895
"ENSMUSG00000060206","Zfp462","242466",7446.14621442353,-0.123892769871035,0.0383065628550429,-3.23424396858214,0.00121965220827905,0.0229125139673969
"ENSMUSG00000097428",NA,NA,527.033152056014,-0.274040136056928,0.0847389033224356,-3.23393536277183,0.00122097085430176,0.0229193943906176
"ENSMUSG00000008855","Hdac5","15184",18299.4335015847,-0.109431937518417,0.0338477214478311,-3.2330665946623,0.0012246901000698,0.0229712917055182
"ENSMUSG00000114836",NA,NA,90.4189414021517,-0.466779743548201,0.144515055844497,-3.22997310432811,0.00123801863784752,0.0232032075699381
"ENSMUSG00000020366","Mapk9","26420",25350.537621279,-0.0922744228946709,0.028570812483293,-3.2296744430572,0.00123931250811732,0.0232093817181659
"ENSMUSG00000047109","Cldn14","56173",89.0067743257561,0.808469302523467,0.250382873362624,3.22893212169739,0.0012425338282928,0.0232516147572832
"ENSMUSG00000039318","Rab3gap2","98732",9996.18453858905,-0.0994049571219493,0.0307885131606869,-3.22863779108622,0.00124381322186941,0.0232574710056623
"ENSMUSG00000022376","Adcy8","11514",4102.65150793973,-0.143444250883596,0.0444631964887171,-3.22613447101124,0.00125474390331194,0.0234436428829207
"ENSMUSG00000020716","Nf1","18015",22273.3719546541,-0.0872362631153437,0.0270436730272872,-3.22575498628909,0.00125640863397399,0.0234565351253562
"ENSMUSG00000026072","Il1r1","16177",698.389845194874,0.300535020141162,0.0932056415482306,3.22442949964188,0.00126223931786897,0.0235471233988502
"ENSMUSG00000090942","F830016B08Rik","240328",38.8629858781111,1.10380363939994,0.342389105038869,3.22382816262402,0.00126489276863364,0.0235783458382405
"ENSMUSG00000024608","Rps14","20044",11976.4745734339,0.140700720086384,0.0436659210497767,3.22220891495665,0.00127206346189972,0.0236936588317467
"ENSMUSG00000051627","H1f4","50709",181.218081309657,0.510871629850176,0.158741967736418,3.21825184061248,0.0012897452138905,0.0240044227163766
"ENSMUSG00000018648","Dusp14","56405",3462.28509071431,-0.230467728281432,0.0717086488367162,-3.2139460444474,0.00130924272847613,0.0242930408722071
"ENSMUSG00000021685","Otp","18420",279.035138002832,-0.415619192542622,0.129317835284264,-3.21393558459292,0.00130929042224195,0.0242930408722071
"ENSMUSG00000057841","Rpl32","19951",8122.07541690686,0.157860598886584,0.0491077158229884,3.21457832523919,0.00130636269564836,0.0242930408722071
"ENSMUSG00000060143","Gm10076","100126819",2678.96167128377,0.166821943466801,0.051899506962731,3.21432617050862,0.00130751055635449,0.0242930408722071
"ENSMUSG00000046245","Pilra","231805",23.5044996135685,1.35808552104088,0.422847672213878,3.21176066532526,0.00131924229521783,0.024458833462571
"ENSMUSG00000103174",NA,NA,98.4751124978791,0.528175176163654,0.164478084325596,3.21121916229333,0.00132173090365442,0.0244861079264384
"ENSMUSG00000018865","Sult4a1","29859",30265.9655974022,-0.0953229174550986,0.0296880892488609,-3.21081349008528,0.00132359810602445,0.024501837247291
"ENSMUSG00000117172","A230051N06Rik","320593",85.4874479576125,0.583772012459765,0.181853482976162,3.21012280274163,0.00132678275867373,0.0245419116736998
"ENSMUSG00000034282","Evpl","14027",1156.74296830071,-0.257896136723095,0.0804298389964227,-3.20647336785748,0.00134372742495594,0.0248362522899883
"ENSMUSG00000014867","Surf4","20932",6108.6544163749,0.0978146250393958,0.0305194947567979,3.20498834659144,0.0013506794897421,0.0249073577935967
"ENSMUSG00000016624","Phf21b","271305",1591.22238829828,-0.205703540599009,0.064178326865366,-3.20518702568449,0.00134974746316636,0.0249073577935967
"ENSMUSG00000026627","Pacc1","66950",1014.91232545289,0.183452049929351,0.0572382745445923,3.20505905163913,0.00135034773617065,0.0249073577935967
"ENSMUSG00000032908","Sgpp2","433323",4493.92670472668,-0.148436210842757,0.0463300556529047,-3.20388587388736,0.00135586211310509,0.0249837838835177
"ENSMUSG00000032009","Sesn3","75747",25531.6849353656,-0.111251692920976,0.0347475164156571,-3.20171639291165,0.00136611424987386,0.0251534349068206
"ENSMUSG00000029528","Pxn","19303",6334.46869802166,-0.154121445479444,0.0481871381228815,-3.19839383460417,0.00138195406748461,0.0254256304541416
"ENSMUSG00000013997","Nit1","27045",2450.58823529963,0.155777364078529,0.0487145057889222,3.19776135579626,0.00138498844215377,0.0254619914900156
"ENSMUSG00000017677","Wsb1","78889",9980.69903461784,0.101346616066737,0.0316959822877524,3.19745938607171,0.00138643933540596,0.0254692080965987
"ENSMUSG00000081461",NA,NA,9.00456838932577,1.70171314869098,0.532306618652475,3.19686640943679,0.00138929252773198,0.0255021545994432
"ENSMUSG00000025511","Tspan4","64540",1321.46545653036,0.229139514285792,0.071700646522313,3.19578030882169,0.00139453250277698,0.0255788297860733
"ENSMUSG00000031442","Mcf2l","17207",16927.1238667717,-0.121084699755,0.0379037073987673,-3.1945344681227,0.00140056559518004,0.0256503889254244
"ENSMUSG00000043716","Rpl7","19989",14793.7503858063,0.1096434689328,0.0343200082171788,3.19473900585835,0.00139957345492185,0.0256503889254244
"ENSMUSG00000004187","Kifc2","16581",31945.5306509399,-0.134105175577734,0.0420000716218926,-3.19297492597206,0.00140815173300341,0.0257697121328723
"ENSMUSG00000022350","Washc5","223593",4800.91614782865,0.0877897039327508,0.0275128040725407,3.19086719409926,0.00141846465867367,0.0259190220280804
"ENSMUSG00000040785","Ttc3","22129",99023.5130333647,-0.0921682555613493,0.0288841891456528,-3.19095873166379,0.00141801533181622,0.0259190220280804
"ENSMUSG00000029614","Rpl6","19988",15217.8801812475,0.114445762596922,0.0358777704988763,3.18987944360996,0.0014233215480565,0.0259880372184975
"ENSMUSG00000062991","Nrg1","211323",2370.53702197727,-0.194249708671479,0.060900522832899,-3.18962300544559,0.00142458499012438,0.0259913857371821
"ENSMUSG00000005846","Rsl1d1","66409",3988.50664833619,0.118965914894589,0.0373009613440827,3.18935251553408,0.00142591878396069,0.0259960117697076
"ENSMUSG00000035473","Galm","319625",285.938465435576,0.341791530751934,0.107174505603489,3.18911226907312,0.0014271044116861,0.0259979316178849
"ENSMUSG00000003271","Sult2b1","54200",658.730630612847,-0.20055537027844,0.0628940329913365,-3.18878215849294,0.00142873500543666,0.0260079484915531
"ENSMUSG00000037126","Psd","73728",23800.719171185,-0.12450093115366,0.0390558310394602,-3.18776807048018,0.00143375487984542,0.0260599027065559
"ENSMUSG00000079227","Ccr5","12774",442.15867792751,0.292412965245385,0.0917259107676438,3.18789928383609,0.00143310444129671,0.0260599027065559
"ENSMUSG00000003153","Slc2a3","20527",13889.3356918586,-0.0879503254315843,0.0275935567526442,-3.18735008393423,0.00143582869820041,0.026077900092221
"ENSMUSG00000019763","Rmnd1","66084",2076.92700532991,0.159725684536457,0.0501525256029226,3.18479842473076,0.00144854869933963,0.0262890832953305
"ENSMUSG00000005069","Pex5","19305",5309.50186499577,-0.119798601435594,0.0376271132026274,-3.18383716524999,0.00145336744411085,0.0263368129085298
"ENSMUSG00000024140","Epas1","13819",20483.7737435698,-0.118151470089293,0.0371083027821199,-3.18396318966716,0.00145273484972403,0.0263368129085298
"ENSMUSG00000040594","Ranbp17","66011",708.270765732529,-0.246240293384488,0.0774176523430356,-3.18067373437525,0.00146933006854082,0.0266060407068735
"ENSMUSG00000031298","Adgrg2","237175",272.450480630497,-0.332537855775581,0.104569177973364,-3.18007525946399,0.00147236807769628,0.0266209900749519
"ENSMUSG00000040136","Abcc8","20927",4492.52192438924,-0.144404281293512,0.0454083698697774,-3.18012475910578,0.00147211658565961,0.0266209900749519
"ENSMUSG00000038225","Primpol","408022",391.737010316263,0.236092338458431,0.0743340631198256,3.17609893162779,0.00149270035965635,0.0269683439603079
"ENSMUSG00000056492","Adgrf5","224792",4984.77896567761,-0.11631925783448,0.0366447253624204,-3.17424285989511,0.00150227935200831,0.027121044715739
"ENSMUSG00000036644","Tbc1d9b","76795",20972.8827717202,-0.105539443004801,0.0332511038348558,-3.1740132155904,0.00150346845100881,0.027122165122584
"ENSMUSG00000010406","Mrpl52","68836",1134.2629434239,0.203178369971247,0.0640208459793681,3.17362832157396,0.00150546337825625,0.0271378098859451
"ENSMUSG00000024339","Tap2","21355",779.28585325699,0.192234961117028,0.0605791089565319,3.17328802665231,0.00150722917668905,0.027149303994777
"ENSMUSG00000024816","Frmd8","67457",3125.52469682304,0.165754034360476,0.052255117221999,3.17201535796565,0.00151385000961488,0.0272481678993134
"ENSMUSG00000048349","Pou4f1","18996",225.880975367517,-0.612595041903126,0.193150279745882,-3.17159800497875,0.00151602704112423,0.0272669587030303
"ENSMUSG00000051335","Gfod1","328232",15556.4623933631,-0.150618481358404,0.0475281308054607,-3.16903860526108,0.0015294407879618,0.0274876718165055
"ENSMUSG00000028163","Nfkb1","18033",2634.29242035839,0.125948192060123,0.039760691059814,3.1676560115782,0.00153673231889374,0.0275981069061028
"ENSMUSG00000021364","Elovl2","54326",1660.11239769913,-0.150268604157203,0.0475251283024211,-3.16187687492362,0.00156755828703587,0.0281307160160463
"ENSMUSG00000045319","Proser2","227545",455.530232293554,-0.243163221699257,0.076972535177675,-3.15909072161864,0.00158262216687827,0.02837988259756
"ENSMUSG00000030307","Slc6a11","243616",33223.5012308181,-0.170283638117145,0.053915624189689,-3.15833565272366,0.00158672748550029,0.0284323134315447
"ENSMUSG00000002325","Irf9","16391",1388.7036838388,0.265546337162188,0.0840951173826995,3.15769030862686,0.00159024399707381,0.0284741233553433
"ENSMUSG00000037996","Slc24a2","76376",73448.6600213646,-0.128999757232866,0.040862481728271,-3.15692419493007,0.00159442790162454,0.0285278122324122
"ENSMUSG00000028048","Gba","14466",3408.38543970695,0.156077583517578,0.0494440216503349,3.1566522768182,0.00159591533735866,0.0285332114365054
"ENSMUSG00000026181","Ppm1f","68606",7133.00060582066,-0.116532452070631,0.0369262775862138,-3.15581368304879,0.00160051062798917,0.0285941264013062
"ENSMUSG00000063077","Kif1b","16561",123116.92617971,-0.0906583723791335,0.0287310740712523,-3.15541187754774,0.00160271673811649,0.0286122984441939
"ENSMUSG00000025809","Itgb1","16412",6641.26230643258,0.117589722686118,0.0372811746670199,3.15413137424937,0.00160976601988408,0.0287168415630173
"ENSMUSG00000028646","Rragc","54170",5382.76062702176,0.103199064622439,0.0327278497245398,3.15324915908114,0.00161463928306112,0.0287824402569377
"ENSMUSG00000073491","Ifi213","623121",35.1851550519595,1.13358843388011,0.359789842229264,3.15069604760485,0.00162881901347303,0.0290137154398435
"ENSMUSG00000024913","Lrp5","16973",1613.31663317997,0.1761731559357,0.055941799429505,3.14922218684982,0.00163705677654885,0.0291388841180829
"ENSMUSG00000097777",NA,NA,169.967653905156,0.366649632660253,0.116434277329723,3.14898362465857,0.00163839375763202,0.0291411276994934
"ENSMUSG00000025902","Sox17","20671",535.475011254956,-0.289881506537148,0.0920807661572746,-3.14812222611211,0.00164322968757533,0.0292055557101185
"ENSMUSG00000025212","Sfxn3","94280",9828.7427426625,-0.089259666850053,0.0283594149191125,-3.14744387726764,0.00164704720920264,0.0292244124230708
"ENSMUSG00000036699","Zcchc12","72693",7293.99152205138,-0.166999287629088,0.0530613548059,-3.14728653725439,0.00164793383162714,0.0292244124230708
"ENSMUSG00000049225","Pdp1","381511",12930.566201134,-0.165522082316647,0.0525896224653653,-3.14742860962079,0.00164713322426955,0.0292244124230708
"ENSMUSG00000027893","Ahcyl1","229709",39790.0366270593,-0.0759981804493332,0.0241618929763569,-3.14537360643472,0.00165874852113158,0.0293945384101851
"ENSMUSG00000023033","Scn8a","20273",47810.4639509404,-0.107775079767149,0.0342748618559752,-3.14443513208094,0.00166407799625037,0.0294672825458169
"ENSMUSG00000018459","Slc13a3","114644",2387.33436985027,0.139330689513975,0.0443194265647233,3.14378367036178,0.00166778682259672,0.0295112425630809
"ENSMUSG00000008153","Clstn3","232370",47710.7125529499,-0.0992847325292184,0.0315879498289027,-3.14312049585358,0.00167157014087608,0.0295564551360639
"ENSMUSG00000066441","Rdh11","17252",2749.42474117763,0.139540254290324,0.044402592416618,3.14261502979497,0.00167445905514651,0.0295857982100593
"ENSMUSG00000031808","Slc27a1","26457",10865.9150589596,-0.107746622511778,0.0343296984143373,-3.13858342742617,0.00169766601154879,0.0299738316712558
"ENSMUSG00000023036","Pcdhgc4","93707",2066.29564157103,-0.149944462503164,0.0477991542794594,-3.13696894356139,0.00170704207977155,0.0301172783355588
"ENSMUSG00000039063","Echdc3","67856",109.600546453724,0.464824414548186,0.148197812318631,3.13651333495257,0.00170969661706853,0.0301420139851679
"ENSMUSG00000038550","Ciart","229599",1056.46359113239,-0.204832991792272,0.0653172837325927,-3.13596922723936,0.00171287175571388,0.0301758849203914
"ENSMUSG00000117704",NA,NA,29.8924316326496,0.990725187951398,0.316040715029799,3.13480238727464,0.00171969913952955,0.0302740013114693
"ENSMUSG00000006930","Hap1","15114",21172.1151983797,-0.137846223929078,0.0439784183820867,-3.13440612464648,0.00172202342804701,0.0302927586227713
"ENSMUSG00000045515","Pou3f3","18993",8408.83152314535,-0.139568269484832,0.0445395064152236,-3.13358365904854,0.00172685684451308,0.0303555952981791
"ENSMUSG00000035960","Apex1","11792",896.981036423257,0.193328883887205,0.0617159204042312,3.13256097650212,0.00173288428440571,0.030439314090674
"ENSMUSG00000044505","Lingo4","320747",650.025944415713,-0.313541926360521,0.100103763301481,-3.13216922141309,0.00173519831307633,0.0304577296894106
"ENSMUSG00000022489","Pde1b","18574",19943.7683135308,-0.128238121936523,0.0409583536391253,-3.13093936993659,0.00174248130487579,0.0305632744911339
"ENSMUSG00000025427","Rnf165","225743",5757.1714742786,-0.139151427873872,0.0444520122600024,-3.13037410005126,0.0017458381656995,0.03059985102517
"ENSMUSG00000026829","Gbgt1","227671",155.875440427695,0.433901296820515,0.138688826849612,3.12859591271196,0.00175643675999854,0.0307297021314348
"ENSMUSG00000030101","Sumf1","58911",2260.96644113691,0.146464591809746,0.0468195990650442,3.12827522521647,0.0017583544498228,0.0307297021314348
"ENSMUSG00000040097","Flywch1","224613",24714.4342594685,-0.0994454373036877,0.0317892116657058,-3.12827629541281,0.00175834804692011,0.0307297021314348
"ENSMUSG00000061080","Lsamp","268890",40598.0474806157,-0.0869562915636944,0.0277943305769827,-3.12856218367444,0.00175663836686796,0.0307297021314348
"ENSMUSG00000031604","Msmo1","66234",7545.20551151458,0.134700397441042,0.0430736649891855,3.12721003598978,0.00176473803462595,0.0308079682742655
"ENSMUSG00000033540","Idua","15932",2032.55176860062,0.1650097533391,0.0527741822570026,3.12671359900048,0.00176772041033027,0.0308079682742655
"ENSMUSG00000034912","Mdga2","320772",6186.66376266346,-0.129452902143928,0.041402739336539,-3.12667480988829,0.00176795363335802,0.0308079682742655
"ENSMUSG00000034959","Rubcnl","271221",191.66071773367,0.4500599908772,0.143933485597366,3.12686091780046,0.00176683490046284,0.0308079682742655
"ENSMUSG00000045128","Rpl18a","76808",11175.3213864158,0.102377772329987,0.0327571443120853,3.12535706271001,0.00177589353064836,0.0309015747035812
"ENSMUSG00000052906","Ubxn8","108159",1836.03120870526,0.137686087611456,0.0440534850128996,3.12543008960901,0.00177545266098753,0.0309015747035812
"ENSMUSG00000038582","Pptc7","320717",6337.5572053113,-0.142161777138494,0.0454926410967141,-3.12494007187378,0.00177841286865974,0.0309230532400987
"ENSMUSG00000070327","Rnf213","672511",3209.29652921025,0.327821861068066,0.104926987220198,3.12428546509302,0.00178237444118182,0.0309695602361303
"ENSMUSG00000048100","Taf13","99730",1830.84833346904,0.211986272818152,0.0678786122062334,3.12302013738998,0.00179005499949545,0.0310805725561746
"ENSMUSG00000027384","Ndufaf5","69487",2061.23116391967,-0.137929429794832,0.0441708197295324,-3.12263685934298,0.00179238749909694,0.0310986338614043
"ENSMUSG00000024558","Mapk4","225724",8033.36751275566,-0.130959355358703,0.0419646865688682,-3.12070376467093,0.00180419428798192,0.0312809333863725
"ENSMUSG00000026012","Cd28","12487",57.5640295862933,0.695564852459199,0.222982515508259,3.11936947555619,0.0018123853943019,0.0314003272238123
"ENSMUSG00000025967","Eef1b2","55949",7830.36813186882,0.126090476585009,0.0404358163269636,3.11828690598064,0.00181905631017353,0.0314932302908821
"ENSMUSG00000029413","Naaa","67111",2962.17947612795,0.148668708285541,0.0477135223682622,3.11586109988038,0.00183408640894245,0.03173061785133
"ENSMUSG00000025607","Copg2","54160",8628.5444232644,-0.0974631626166781,0.0312928387624894,-3.11455165050436,0.00184224699423481,0.0318489036754747
"ENSMUSG00000037646","Vps13b","666173",10319.9063802748,-0.10952839042562,0.0352426513831564,-3.1078362758475,0.0018846244246659,0.0325524810301088
"ENSMUSG00000041974","Spidr","224008",334.682424843333,0.311415522237383,0.100208505775779,3.10767553938175,0.00188564963872727,0.0325524810301088
"ENSMUSG00000019923","Zwint","52696",62472.2177759488,-0.0869831087146275,0.0280077899187053,-3.10567556265962,0.00189844886114049,0.0327391617880482
"ENSMUSG00000039801","Cplane1","73692",9442.30084736762,-0.104358232953564,0.0336036652210163,-3.10556102339387,0.00189918428656203,0.0327391617880482
"ENSMUSG00000068284","Usf3","207806",10066.3871905977,-0.111474999489081,0.0359109304488036,-3.10420805297722,0.00190789116267728,0.0328657128345231
"ENSMUSG00000047735","Samd9l","209086",692.727038492578,0.275193755122373,0.0886785974798869,3.10327139741683,0.00191394035303801,0.0329463337595563
"ENSMUSG00000027950","Chrnb2","11444",7566.81521627471,-0.105357125306764,0.0339677187060389,-3.10168387281286,0.00192423328090056,0.0330998383880429
"ENSMUSG00000054280","Prr14l","215476",7451.84302212968,-0.115684405976449,0.0373177468245732,-3.0999836758706,0.00193531308508937,0.033266649566197
"ENSMUSG00000039601","Rcan2","53901",24783.6006855302,-0.0894867280884599,0.028870620331867,-3.09957760033599,0.00193796804058602,0.0332885088484672
"ENSMUSG00000006782","Cnp","12799",33505.238615979,0.127441455032036,0.0411187261183172,3.09935319166575,0.00193943667735908,0.0332899740660815
"ENSMUSG00000030806","Stx1b","56216",65717.1286185971,-0.0751315780021094,0.0242571122183806,-3.09730100292726,0.00195291465321786,0.033480729934285
"ENSMUSG00000033871","Ppargc1b","170826",2029.65975836753,-0.209244455613065,0.0675584125742409,-3.09723759987882,0.0019533324258357,0.033480729934285
"ENSMUSG00000041112","Elmo1","140580",11786.2277715496,-0.0953659490489577,0.0307976800694607,-3.09653028519909,0.001957998599575,0.0335368229884501
"ENSMUSG00000003657","Calb2","12308",9657.32967049165,-0.183510565021025,0.0593109202033021,-3.09404346437383,0.00197448557723395,0.0337711410207072
"ENSMUSG00000030451","Herc2","15204",44157.8861543281,-0.110470273492681,0.0357021725482899,-3.09421711923166,0.00197333016489875,0.0337711410207072
"ENSMUSG00000055027","Smyd1","12180",277.566191593519,-0.322415099974029,0.104234003364707,-3.09318542477854,0.00198020366241737,0.0338448871705071
"ENSMUSG00000021432","Slc35b3","108652",1288.79200081766,0.179892721632042,0.0581647785054017,3.09281194314761,0.00198269733633035,0.0338634573447764
"ENSMUSG00000036202","Rif1","51869",6365.02750799792,-0.191277919002952,0.0618854983852517,-3.09083588229672,0.0019959391981196,0.0340654445409562
"ENSMUSG00000022887","Masp1","17174",1320.74349319106,0.165678381027384,0.0536336622153467,3.08907455101913,0.00200781049359887,0.0342437700414293
"ENSMUSG00000097280",NA,NA,231.975247494382,-0.305375120629621,0.0988779351983136,-3.0884051130027,0.00201233944534848,0.0342967059152346
"ENSMUSG00000050423","Ppp1r3g","76487",434.254711346265,-0.384219433735993,0.124430849393427,-3.08781492378279,0.00201634002884893,0.0343405681487965
"ENSMUSG00000000794","Kcnn3","140493",4271.02220689541,-0.140165333316874,0.0454126568772164,-3.08648167615129,0.0020254042963808,0.0344461868497554
"ENSMUSG00000063849","Ppcdc","66812",1296.50516063072,0.162324805404513,0.0525887862318347,3.08668096443439,0.00202404703500765,0.0344461868497554
"ENSMUSG00000030538","Cib1","23991",789.302362620645,0.176605823031553,0.0572273198250603,3.08604043613128,0.00202841235247311,0.0344729825298484
"ENSMUSG00000005886","Ncoa2","17978",13724.130329858,-0.0849742509000245,0.0275383121227843,-3.08567389755596,0.00203091426446678,0.0344911445126274
"ENSMUSG00000048264","Dip2c","208440",10496.8752766129,-0.110924951308769,0.035960842682992,-3.08460378102408,0.00203823485541081,0.0345910590941192
"ENSMUSG00000029510","Gpc2","71951",92.802681993845,0.454990852113606,0.147531749886518,3.0840198971651,0.00204223936490364,0.0346345950080381
"ENSMUSG00000037280","Galnt6","207839",1966.95740669331,0.189141074943694,0.0613402451016127,3.08347439157398,0.00204598718207335,0.0346737193919685
"ENSMUSG00000021703","Serinc5","218442",10428.9508074777,0.120914321157013,0.039253847355681,3.08031770902359,0.0020677989027837,0.0349694874177722
"ENSMUSG00000041592","Sdk2","237979",4433.69156221565,-0.182344065063598,0.0591931182148102,-3.08049433047059,0.00206657289061882,0.0349694874177722
"ENSMUSG00000110205",NA,NA,70.5151363238327,0.530431695493592,0.172184953939076,3.08059260323799,0.0020658910220961,0.0349694874177722
"ENSMUSG00000020859","Spag9","70834",45353.8362043255,-0.0956898177896798,0.03109077012983,-3.07775643350404,0.00208565307083954,0.0351750115530132
